PermitID,PROJNUM,ProjectID,PermitTypeLUID,PermitType,PermitNumber,PermitDescriptor,Remark
9390,20180243,20318,1,DSL,60963,RF,
9392,20180243,20318,3,ACOE,NWP-2018-118,,
9393,20180243,20318,97,other,2018-00118,,
9391,20180243,20318,97,other,439-18-01866-ZON,,
9408,20180244,20331,1,DSL,42104-GP Revised,RF,
9407,20180244,20331,3,ACOE,NWP-2007-999/1,,
9405,20180244,20331,97,other,R2016060404004,,
9406,20180244,20331,97,other,NWP-2013-9664,,
9409,20180244,20331,97,other,USFS Decision Notice for Aquatic Restoration Proje,,
9402,20180248,20329,2,ODF,2015-551-06635,,
9416,20180258,20295,1,DSL,42104,GP,
9414,20180258,20295,3,ACOE,NWP-2018-0327,,
9418,20180258,20295,97,other,NWP-2018-0327,,
9415,20180258,20295,97,other,NWP-2018-0327,,
9422,20180259,20347,1,DSL,60249-AA,AA,
9423,20180259,20347,1,DSL,NPDES 2300-A Pesticide General Permit,GP,
9424,20180259,20347,1,DSL,59023-AA,AA,
9426,20180261,20351,1,DSL,60022,GP,
9427,20180261,20351,1,DSL,603968,GA,
9428,20180261,20351,97,other,PA-06-0125,,
9311,20180262,20255,1,DSL,NA,RF,
9309,20180262,20255,2,ODF,2018-781-10231,,
9308,20180262,20255,2,ODF,2018-781-10905,,
9310,20180262,20255,2,ODF,2017-781-09219,,
9307,20180262,20255,97,other,WS18-0356,,
9306,20180262,20255,97,other,WS17-0294,,
9429,20180264,20354,1,DSL,60619-RF,GA,
9430,20180264,20354,3,ACOE,NWP-2017-195,GA,
9431,20180264,20354,97,other,"2017-195,",,
9394,20180268,20324,1,DSL,60132-RF,RF,
9396,20180268,20324,1,DSL,Nationwide 401 WQ Cert for 2017-169,RF,
9395,20180268,20324,3,ACOE,NWP-2017-169,RF,
9397,20180268,20324,97,other,17-167 FP,RF,
9398,20180268,20324,97,other,17005435,RF,
9432,20180270,20362,2,ODF,2017-730-11386,,
9433,20180271,20363,2,ODF,2017-740-08400C,,
9434,20180273,20365,2,ODF,2017-730-12968,,
9435,20180275,20367,2,ODF,2018-730-05143,,
9436,20180276,20368,2,ODF,2017-730-13825,,
9437,20180278,20370,2,ODF,2018-730-07900,,
9438,20180279,20371,2,ODF,2017-730-13820,,
9439,20180280,20372,2,ODF,2017-730-13544,,
9440,20180281,20373,2,ODF,2017-730-08430,,
9441,20180282,20374,2,ODF,2017-730-13917,,
9442,20180283,20376,2,ODF,2018-740-07587,,
9443,20180285,20378,2,ODF,2018-730-02686,,
9444,20180286,20379,2,ODF,2018-730-13458,,
9445,20180288,20381,2,ODF,2018-730-04924,,
9446,20180289,20382,2,ODF,2017-730-12184,,
9447,20180290,20383,2,ODF,2018-730-03815,,
9448,20180292,20385,2,ODF,2018-730-10954,,
9449,20180295,20388,2,ODF,2018-730-10913,,
9450,20180296,20389,2,ODF,2017-730-10871,,
9451,20180297,20390,2,ODF,2017-730-13545,,
9452,20180298,20391,2,ODF,2018-730-12668,,
9453,20180299,20392,2,ODF,2017-730-07730,,
9454,20180300,20393,2,ODF,2017-730-13470,,
9455,20180301,20394,2,ODF,2017-740-08405,,
9456,20180302,20395,2,ODF,2018-730-09906,,
9457,20180304,20397,2,ODF,2017-730-08109,,
9458,20180309,20402,2,ODF,2017-730-08473,,
9460,20180310,20403,2,ODF,2018-730-13579,,
9461,20180311,20406,2,ODF,2017-730-11448,,
9462,20180312,20407,2,ODF,2017-730-08412,,
9463,20180313,20408,2,ODF,2017-730-13874,,
9464,20180314,20409,2,ODF,2017-730-13874,,
9465,20180319,20414,2,ODF,2017-730-13776,,
9467,20180326,20421,2,ODF,2018-730-10911,,
9468,20180327,20422,2,ODF,2017-730-10335,,
9469,20180329,20424,2,ODF,2018-730-04734,,
9470,20180330,20425,2,ODF,2018-730-03563,,
9471,20180331,20426,2,ODF,2018-730-11718,,
9472,20180332,20427,2,ODF,2017-730-08415,,
9473,20180333,20428,2,ODF,2017-730-08415,,
9474,20180334,20430,2,ODF,2018-730-11257,,
9475,20180335,20431,2,ODF,2017-730-13651,,
9476,20180336,20432,2,ODF,2018-730-11656,,
9477,20180337,20433,2,ODF,2018-730-00786,,
9478,20180338,20434,2,ODF,2018-740-05324,,
9479,20180339,20435,2,ODF,2017-730-09939,,
9480,20180340,20436,2,ODF,2017-730-13788,,
9481,20180341,20437,2,ODF,2018-730-01683,,
9482,20180342,20438,2,ODF,2017-730-11387,,
9483,20180343,20439,2,ODF,2017-730-11387,,
9484,20180344,20440,2,ODF,2017-730-08252,,
9485,20180345,20441,2,ODF,2017-730-13823,,
9486,20180346,20442,2,ODF,2017-730-08482,,
9487,20180347,20443,2,ODF,2017-730-08482,,
9488,20180348,20444,2,ODF,2018-730-06332,,
9489,20180350,20445,2,ODF,2018-730-06283,,
9490,20180351,20447,2,ODF,2017-730-06493,,
9492,20180403,20487,97,other,2018-C-0021,,
9493,20180412,20507,97,other,2018-982-07646,,
9495,20180413,20508,2,ODF,2015-740-08517,,
9497,20180413,20508,2,ODF,2017-740-07854,,
9494,20180413,20508,2,ODF,2015-740-05056,,
9498,20180413,20508,2,ODF,2017-740-07853,,
9499,20180413,20508,2,ODF,2018-740-09330,,
9500,20180413,20508,2,ODF,2018-740-09331,,
9496,20180413,20508,2,ODF,2015-740-08531,,
9510,20180416,20514,97,other,N/A,,
9491,20180422,20348,2,ODF,2015-951-06132,,
9425,20180422,20348,3,ACOE, nwp-2016-577,,
9517,20180423,20518,2,ODF,2017-740-01521C,,
9512,20180423,20518,97,other,WS17-0802,,
9503,20180424,20513,1,DSL,60764-RF,RF,
9504,20180424,20513,3,ACOE,NWP-2017-142,,
9506,20180424,20513,97,other,File Code 2350,,
9509,20180424,20513,97,other,ARBO II Consultation,,
9508,20180424,20513,97,other,Lower South Fork McKenzie River Floodplain Enhance,,
9507,20180424,20513,97,other,2017-00142,,
9505,20180424,20513,97,other,14-26-18,,
9514,20180425,20520,1,DSL,59285,RF,
9515,20180425,20520,2,ODF,2016-952-10174,,
9516,20180425,20520,97,other,PA-06-0118,,
9513,20180426,20519,2,ODF,2016-982-10681,,
9522,20180429,20525,1,DSL,59977,GA,
9521,20180429,20525,3,ACOE,20180926 NWP-2017-227,,
9530,20180431,20528,2,ODF,2018-430-02114,,
9531,20180432,20529,2,ODF,2018-730-02608,,
9532,20180433,20530,2,ODF,2018-730-02608,,
9537,20180434,20532,2,ODF,2018-730-02608,,
9538,20180435,20533,2,ODF,2018-730-02611,,
9540,20180439,20544,1,DSL,61492,RF,
9541,20180439,20544,3,ACOE,NWP-2018-447,,
9533,20180443,20531,1,DSL,61114,GA,
9550,20180443,20531,97,other,PA-02-0223,,
9557,20180444,20553,97,other,AG-L0160037CPO,,
9559,20180445,20552,2,ODF,2018-974-11793,,
9570,20180447,20560,2,ODF,2018-551-06873,,
9552,20180449,20551,1,DSL,61440-NP,RF,
9553,20180449,20551,2,ODF,2018-552-11370,,
9551,20180449,20551,3,ACOE,NWP-2018-419,,
9554,20180449,20551,97,other,2018-00419,,
9555,20180449,20551,97,other,OCML-OR18-230-AC,,
9556,20180449,20551,97,other,LUC 18-71,,
9539,20180451,20539,97,other,PD16-0109,,
9545,20180452,20546,1,DSL,59218-P,GA,
9544,20180452,20546,3,ACOE,NWP-2016-305,,
9546,20180452,20546,97,other,16-0806,,
9547,20180452,20546,97,other,PD16-0110,,
9573,20180453,20563,2,ODF,2018-730-01060,,
9574,20180454,20564,2,ODF,2016-582-01278,,
9575,20180455,20565,2,ODF,2018-582-09307,,
9578,20180456,20567,2,ODF,2018-584-07718,,
9566,20180457,20557,1,DSL,42104-GP Renewal,GP,
9565,20180457,20557,3,ACOE,NWP-2007-999/1,,
9567,20180457,20557,97,other,NWP-2013-9664,,
9564,20180457,20557,97,other,Z0342-17-FFE,,
9562,20180458,20556,1,DSL,42104-GP Renewal,GP,
9561,20180458,20556,3,ACOE,NWP-2007-999/1,RF,
9560,20180458,20556,97,other,Z0285-16-FFE,,
9563,20180458,20556,97,other,NWP-2013-9664,,
9580,20180459,20562,97,other,No. R13MA13711,SHPO,
9579,20180459,20562,97,other,2015-CCAO-71C,CCAO,
9582,20180460,20559,97,other,No. R13MA13711,SHPO,
9568,20180460,20559,97,other,09-0935,,
9569,20180460,20559,97,other,CCA-1731,,
9581,20180460,20559,97,other,2015-CCAO-71C,CCAO,
9583,20180461,20569,2,ODF,2018-582-02552,,
9584,20180462,20570,2,ODF,2018-582-08079,,
9542,20180465,20545,97,other,509-PA17-05724,,
9586,20180471,20547,1,DSL,59185-FP,FP,
9585,20180471,20547,3,ACOE,NWP-2016-246,,
9588,20180472,20575,1,DSL,60077,GP,
9589,20180472,20575,97,other,PA-06-0129,,
9595,20180473,20583,2,ODF,341-17-06,,
9594,20180474,20582,2,ODF,341-18-48,,
9593,20180475,20581,2,ODF,341-16-19,,
9591,20180476,20579,2,ODF,341-18-26,,
9590,20180477,20578,2,ODF,341-17-11,,
9049,20180478,19908,2,ODF,341-16-40,,
8657,20180479,19466,2,ODF,341-12-44,,
9523,20180480,20526,97,other,18-08248-01,,
9411,20180481,20340,1,DSL,61120-RF,RF,
9410,20180481,20340,3,ACOE,NWP-2018-204,,
9412,20180481,20340,97,other,12-0252,,
9413,20180481,20340,97,other,125992GEN12C,,
9587,20180483,20573,2,ODF,201378100790,,
9598,20180484,20587,1,DSL,60237,GA,
9597,20180484,20587,3,ACOE,2017-265,,
9596,20180486,20550,97,other,N/A,,
9576,20180491,20566,2,ODF,2016-531-10626,,
9577,20180492,20568,2,ODF,2016-531-06138,,
9599,20180497,20595,1,DSL,60396,GA,
9601,20180499,20596,97,other,30847,,
9603,20180503,20598,1,DSL,60170,RF,
9602,20180503,20598,97,other,"PA-06-0127, 0128, 0130",,
9604,20180504,20599,1,DSL,57610,RF,
9605,20180504,20599,3,ACOE,ACE RGP-4,RGP-4,
9606,20180505,20601,2,ODF,2018-712-09724,,
9608,20180506,20602,1,DSL,58973,RF,
9607,20180506,20602,3,ACOE,NWP 27,,
9611,20180506,20602,97,other,"File - 642.1501, FY2016, Cavender Pond Restoration",,
9610,20180506,20602,97,other,SHPO Case No. 14-2105,,
9609,20180506,20602,97,other,1200-C,,
9613,20180508,20604,1,DSL,60124,GA,
9612,20180508,20604,97,other,19-FP-17,,
9501,20180512,20511,2,ODF,2017-781-07232,,
9626,20180514,20616,1,DSL,61183,GA,
9625,20180514,20616,3,ACOE,NWP-2018-322,,
9622,20180516,20610,1,DSL,42104,RF,
9623,20180516,20610,3,ACOE,NWP-211-184,NWP,
9629,20180517,20617,1,DSL,60874,RF,
9627,20180517,20617,3,ACOE,NWP-2018-00047,,
9630,20180517,20617,97,other,439-18-00939,,
9624,20180518,20613,97,other,FPD-18-007,,
9288,20180522,20222,1,DSL,60537,GA,
9632,20180523,20621,1,DSL,60291,RF,
9633,20180523,20621,3,ACOE,60291,RF,
9691,20180532,19664,1,DSL,"57200, 57198",GA,
9692,20180533,19665,1,DSL,"57200, 57198",GA,
9375,20180536,20302,2,ODF,2017-711-00608 ©,,
9758,20180537,20341,1,DSL,60963,RF,
9759,20180537,20341,3,ACOE,NWP-2018-118,,
9756,20180537,20341,97,other,2018-00118,,
9757,20180537,20341,97,other,439-18-01866-ZON,,
9634,20190001,20630,97,other,124151,,
9635,20190003,20631,1,DSL,61324-AA,GA,
9638,20190008,20641,2,ODF,2018-982-08817,,
9639,20190016,20650,97,other,AG-L0137321PPA,,
9614,20190017,20608,2,ODF,2018-553-07755,GA,for 20608
9640,20190018,20654,2,ODF,2017-974-07613,,
9641,20190021,20656,97,other,AG-L0160037CPO,,
9650,20190026,20659,2,ODF,2019-974-01699,,
9654,20190031,20668,97,other,AG-L0160037CPO,,
9637,20190034,20632,1,DSL,42104-GP,ga,
9636,20190034,20632,3,ACOE,NWP-2017-223,,
9653,20190035,20667,1,DSL,58318-RF,RF,
9660,20190036,20673,2,ODF,2019-740-04167,,
9661,20190037,20674,2,ODF,2019-740-04167,,
9664,20190038,20676,2,ODF,2019-740-04167,,
9665,20190039,20677,2,ODF,2019-740-04167,,
9662,20190040,20675,97,other,AG-L0001458CPO,,
9663,20190040,20675,97,other,AG-L1016359PPA,,
9666,20190041,20678,97,other,AG-L1012647CPA,,
9667,20190041,20678,97,other,AG-L1016359PPA,,
9668,20190042,20680,97,other,AG-L0137321PPA,,
9669,20190045,20684,2,ODF,2018-974-14146C,,
9670,20190046,20685,2,ODF,2019-974-07228,,
9671,20190051,20688,2,ODF,2018-551-09326,,
9672,20190052,20689,2,ODF,2016-553-08542,,
9673,20190053,20690,2,ODF,2018-551-09441,,
9674,20190054,20691,2,ODF,2018-553-09168,,
9675,20190055,20692,2,ODF,2018-551-09180,,
9676,20190056,20693,2,ODF,2016-551-08736,,
9677,20190057,20665,1,DSL,60365,GA,
9678,20190057,20665,97,other,PA-06-0133,,
9679,20190059,20695,2,ODF,2017-511-11568,,
9680,20190059,20695,97,other,851-18-32,,
9684,20190065,20703,1,DSL,42104-GP,GP,
9683,20190065,20703,3,ACOE,NWP-2017-183-4,,
9685,20190065,20703,97,other,509-PA17-05621,,
9651,20190070,20661,2,ODF,2017-974-13694,,
9644,20190071,20657,1,DSL,58312-RF,RF,
9643,20190071,20657,3,ACOE,NWP-2015-423,,
9649,20190071,20657,97,other,20-0165,,
9647,20190071,20657,97,other,SPFO-2016-1,,
9646,20190071,20657,97,other,509-PA15-05513,,
9645,20190071,20657,97,other,509-PA15-05520,,
9648,20190071,20657,97,other,1200-A,,
9657,20190072,20670,1,DSL,GP 42104,RF,
9656,20190072,20670,3,ACOE,RGP-4,,
9658,20190072,20670,97,other,NA,,
9659,20190072,20670,97,other,ARBO II  NWP-2013-9664,,
9655,20190072,20670,97,other,BLM-OR090-064-18,,
9688,20190073,20708,97,other,1,,
9689,20190074,20709,97,other,none,,
9690,20190074,20709,97,other,2300A,,
9687,20190079,20707,1,DSL,GP42104,GP,
9686,20190079,20707,3,ACOE,Rgp-4,,
9693,20190086,20718,97,other,509-PA17-05771,,
9694,20190087,20720,97,other,509-PA17-05838,,
9696,20190092,20727,1,DSL,60377,rf,
9695,20190092,20727,3,ACOE,Nation Wide Permit #27,,
9697,20190094,20731,2,ODF,2018-532-07265,NOAP,
9698,20190095,20732,3,ACOE,NWP-2018-315,,
9700,20190096,20733,2,ODF,2018-982-13076,,
9701,20190097,20734,2,ODF,2019-982-05833 ,PDM,
9502,20190098,20510,2,ODF,2018-521-07762,NOAP,
9699,20190098,20510,97,other,20180749,,
9702,20190099,20736,3,ACOE,NWP-2015-177,,
9704,20190103,20740,1,DSL,FS-0612-075-19,GP42104,
9703,20190103,20740,3,ACOE,FS-0612-075-19,RGP-4,
9706,20190103,20740,97,other,851-19-109-PLNG,,
9707,20190103,20740,97,other,PA- 01-0142,,
9705,20190103,20740,97,other,PA-01-0142,,
9715,20190113,20752,1,DSL,NPDES 2300-A,A,
9716,20190113,20752,1,DSL,59023-AA,AA,
9714,20190113,20752,1,DSL,60249-AA,AA,
9733,20190118,20769,1,DSL,GP42104,GP,
9732,20190118,20769,3,ACOE,Rgp-4,,
9735,20190119,20770,1,DSL,GP42104,GP,
9734,20190119,20770,3,ACOE,Rgp-4,,
9737,20190121,20771,1,DSL,GP42104,GP,
9736,20190121,20771,3,ACOE,Rgp-4,,
9708,20190126,20750,1,DSL,42104,RF,
9709,20190126,20750,3,ACOE,NWP-211-184,NWP,
9710,20190127,20751,1,DSL,42104,RF,
9711,20190127,20751,3,ACOE,NWP-211-184,NWP,
9741,20190128,20776,1,DSL,61073-RF,RF,
9742,20190128,20776,2,ODF,20197100024,,
9740,20190128,20776,3,ACOE,NWP-2018-155,,
9743,20190128,20776,97,other,PL-2018-00545,,
9745,20190130,20780,97,other,FS-0615-042-18,,
9748,20190136,20784,1,DSL,FS-0612-079-19,RGP-4,
9747,20190136,20784,3,ACOE,FS-0612-079-19,RGP-4,
9751,20190136,20784,97,other,22752,,
9750,20190136,20784,97,other,851-19-000046-PLNG,,
9749,20190136,20784,97,other,PA-01-0142,,
9752,20190139,20788,2,ODF, 2019-974-00139,,
9755,20190140,20787,1,DSL,APP0060282,RF,
9753,20190140,20787,97,other,NWP-2017-278,GA,
9754,20190140,20787,97,other,CFO-2017-12,GA,
9764,20190147,20800,2,ODF,2018-982-14834,,
9765,20190151,20803,97,other,509-PA17-05964,,
9767,20190152,20805,1,DSL,60764-RF,RF,
9768,20190152,20805,3,ACOE,NWP-2017-142,,
9778,20190152,20805,97,other,2017-00142,,
9776,20190152,20805,97,other,2017-00142,,
9775,20190152,20805,97,other,Email from A. Mullen dated 4/19/2019,,
9774,20190152,20805,97,other,Email from Kim Garner dated 3/18/2019,,
9777,20190152,20805,97,other,14-26-18,,
9744,20190155,20778,2,ODF,2019-740-10951,NOAP,
9746,20190155,20778,97,other,PA-17-0091,ODFW,
9760,20190163,20791,2,ODF,2019-740-09782,,
9761,20190164,20792,2,ODF,2019-740-09472,,
9783,20190176,20830,4,OWRD,IL-1701,Instream L,
9788,20190183,20832,97,other,BLM-OR110-029-17,,
9789,20190183,20832,97,other,DP#2017-17Z,,
9803,20190184,20843,1,DSL,61166,RF,
9804,20190186,20847,2,ODF,2018-982-03058,,
9787,20190189,20833,1,DSL,61624-RF,RF,
9784,20190189,20833,3,ACOE,NWP-2018-00553,GA,
9829,20190190,20842,1,DSL,Corps number RGP-4,42104,
9830,20190190,20842,97,other,DP#2017-172,,
9831,20190190,20842,97,other,N/A,,
9833,20190194,20858,3,ACOE,NWP-2015-177,,
9796,20190197,20838,97,other,DOI-BLM-ORWA-C040-2017-0003-DNA,,
9835,20190203,20866,97,other,AG-L0160037CPO,,
9852,20190207,20879,1,DSL,60249-AA,AA,
9854,20190207,20879,1,DSL,59023-AA,AA,
9853,20190207,20879,1,DSL,NPDES 2300-A,A,
9849,20190209,20878,1,DSL,58609,RF,
9848,20190209,20878,3,ACOE,NWP-2015-526,,
9850,20190209,20878,97,other,PA-04-0018,,
9851,20190209,20878,97,other,415-18-0023,,
9844,20190210,20876,97,other,AG-L0160037CPO,ODA,
9856,20190212,20893,2,ODF,2019-730-03382,,
9857,20190213,20537,1,DSL,61297-NP,RF,
9859,20190214,20894,2,ODF,2019-740-05326,,
9861,20190215,20897,2,ODF,2019-730-01802,,
9863,20190216,20899,2,ODF,2019-730-02843,,
9865,20190217,20900,2,ODF,2019-740-09077,,
9866,20190218,20901,2,ODF,2019-730-03382,,
9869,20190219,20902,2,ODF,2019-730-02756,,
9871,20190220,20903,2,ODF,2019-730-13149,,
9873,20190221,20904,2,ODF,2018-730-10914,,
9875,20190222,20905,2,ODF,2019-730-10974,,
9724,20190223,20761,2,ODF,2018-553-09055,GA,for 20608
9879,20190224,20907,2,ODF,2018-730-13184,,
9881,20190225,20908,2,ODF,2018-730-13908,,
9882,20190226,20909,2,ODF,2018-730-13908,,
9884,20190227,20910,2,ODF,2019-730-09009,,
9886,20190228,20911,2,ODF,2019-740-06023,,
9888,20190229,20912,2,ODF,2019-730-03443,,
9725,20190230,20762,2,ODF,2018-553-09408,GA,for 20608
9892,20190231,20914,2,ODF,2019-730-00477,,
9894,20190232,20915,2,ODF,2019-730-07386,,
9896,20190233,20916,2,ODF,2019-730-03450,,
9898,20190234,20917,2,ODF,2019-730-12870,,
9900,20190236,20918,2,ODF,2018-730-11661,,
9726,20190237,20763,2,ODF,2018-553-09056,GA,for 20608
9727,20190238,20764,2,ODF,2018-553-09061,GA,for 20608
9906,20190239,20922,2,ODF,2020-730-00358,,
9908,20190240,20923,2,ODF,2019-740-10907,,
9855,20190242,20889,1,DSL,60966-RF,RF,
9912,20190244,20927,2,ODF,2019-740-10906,,
9728,20190245,20765,2,ODF,2018-553-09071,GA,for 20608
9916,20190246,20929,2,ODF,2018-730-14538,,
9918,20190247,20930,2,ODF,2019-740-01259,,
9920,20190248,20931,2,ODF,2019-730-03941,,
9922,20190249,20932,2,ODF,2019-730-09891,,
9729,20190250,20766,2,ODF,2018-553-09086,GA,for 20608
9926,20190251,20935,2,ODF,2019-730-10261,,
9928,20190252,20936,2,ODF,2019-730-03706,,
9930,20190253,20937,2,ODF,2019-730-13793,,
9931,20190254,20938,2,ODF,2019-730-13793,,
9730,20190255,20767,2,ODF,2018-553-09094,GA,for 20608
9935,20190256,20940,2,ODF,2019-730-10734,,
9731,20190257,20768,2,ODF,2018-553-09598,GA,for 20608
9940,20190258,20942,2,ODF,2018-740-11697,,
9942,20190259,20943,2,ODF,2019-730-09690,,
9944,20190260,20944,2,ODF,2018-740-14498,,
9946,20190261,20945,2,ODF,2019-740-10040,,
9948,20190262,20946,2,ODF,2019-730-00474,,
9950,20190263,20947,2,ODF,2019-730-07349,,
9952,20190264,20948,2,ODF,2019-730-03899,,
9954,20190265,20949,2,ODF,2019-730-08442,,
9956,20190266,20950,2,ODF,2019-730-08580,,
9959,20190268,20953,2,ODF,2019-553-03424,,
9960,20190269,20954,2,ODF,2019-781-05174,,
9963,20190270,20955,2,ODF,2019-740-03532,,
9964,20190271,20956,2,ODF,2018-781-12809,,
9966,20190272,20958,2,ODF,2018-781-12795,,
9968,20190273,20959,2,ODF,2018-781-11696,,
9970,20190274,20960,2,ODF,2018-730-10667,,
9792,20190275,20839,2,ODF,2018-982-01759,,
9811,20190276,20849,2,ODF,2018-982-07428,,
9800,20190277,20841,2,ODF,2018-982-06661,,
9972,20190278,20961,2,ODF,2019-781-01959,,
9974,20190279,20962,2,ODF,2019-781-00225,,
9805,20190280,20848,2,ODF,2015-982-12016,,
9841,20190281,20869,2,ODF,2017-982-08251,,
9976,20190282,20963,2,ODF,2018-781-14573,,
9977,20190283,20964,2,ODF,2017-982-08251,,
9828,20190284,20851,2,ODF,2017-982-08251,,
9827,20190284,20851,2,ODF,2018-982-07428,,
9824,20190284,20851,2,ODF,217-982-12016,,
9825,20190284,20851,2,ODF,2018-982-01759,,
9826,20190284,20851,2,ODF,2018-982-06661,,
9823,20190284,20851,2,ODF,2017-982-11161,,
9822,20190285,20850,2,ODF,2017-982-08251,,
9817,20190285,20850,2,ODF,2017-982-11161,,
9981,20190286,20966,2,ODF,2017-982-08251,,
9980,20190286,20966,2,ODF,2017-982-11161,,
9979,20190287,20965,2,ODF,2019-730-11447,,
9983,20190289,20967,2,ODF,2019-730-05490,,
9985,20190290,20968,2,ODF,2019-781-00233,,
9987,20190291,20969,2,ODF,2019-781-05786,,
9989,20190292,20970,2,ODF,2019-781-09280 ,,
9991,20190293,20971,2,ODF,2019-781-05191,,
9993,20190294,20973,2,ODF,2019-730-04057,,
9995,20190295,20974,2,ODF,2019-730-10103,,
9997,20190296,20975,2,ODF,2019-781-00237,,
9999,20190297,20976,2,ODF,2018-730-12297,,
10001,20190298,20977,2,ODF,2018-781-13235,,
10003,20190299,20978,2,ODF,2019-740-02591,,
10006,20190300,20979,2,ODF,2019-781-09310,,
10008,20190301,20980,2,ODF,2019-781-10918,,
10010,20190303,20982,2,ODF,2019-781-10093,,
10012,20190304,20983,2,ODF,2018-781-09499,,
9718,20190305,20754,1,DSL,61213,RF,
9717,20190305,20754,3,ACOE,NWP-2018-266,,
9832,20190305,20754,97,other,PA-17-0070,,
9910,20190314,20926,97,other,"Nationwide 14 #2017-00515,ODEQ 1200-CA ,DSL61388-R",RF,
9958,20190315,20951,1,DSL,61320,RF,
9845,20190316,20865,97,other,18-0048,,
10017,20190317,20992,1,DSL,60451,JPA,
10018,20190317,20992,3,ACOE,NWP-2017-342,NWP,
10019,20190317,20992,97,other,2019083,,
10016,20190317,20992,97,other,SHPO Case No. 17-0633,,
10020,20190318,20993,2,ODF,2019-552-09510,,
9846,20190319,20877,1,DSL,42104,GA,
9847,20190319,20877,3,ACOE,RGP-4,GA,
11020,20190321,21993,97,other,FS-0612-087-18,,
11021,20190324,21996,2,ODF,2019-740-09896,,
11022,20190325,21997,2,ODF,2019-740-07814,,
11023,20190326,21998,2,ODF,2019-740-07815,,
11034,20190332,22006,2,ODF,2016-730-10714,,
11036,20190333,22007,2,ODF,2017-730-01785,,
11039,20190334,22009,2,ODF,2016-730-11708,,
11040,20190335,22008,2,ODF,2016-730-09455,,
11042,20190336,22010,2,ODF,2017-740-05040,,
11044,20190337,22011,2,ODF,2016-740-13137,,
11048,20190338,22013,2,ODF,2017-730-04431,,
11050,20190339,22014,2,ODF,2017-730-04433,,
11051,20190340,22015,2,ODF,2017-730-04433,,
11053,20190341,22016,2,ODF,2016-730-10016,,
11055,20190342,22017,2,ODF,2016-730-11662,,
11057,20190343,22018,2,ODF,2016-740-13143,,
11060,20190344,22019,2,ODF,2016-730-11507,,
11064,20190345,22021,2,ODF,2016-730-12199,,
11068,20190346,22023,2,ODF,2017-730-01788,,
11069,20190347,22024,2,ODF,2017-730-01788,,
11071,20190348,22025,2,ODF,2017-730-09229,,
11073,20190349,22026,2,ODF,2017-730-10405,,
11075,20190350,22027,2,ODF,2016-730-09907,,
11077,20190351,22028,2,ODF,2016-730-13485,,
11079,20190352,22029,2,ODF,2017-730-00934,,
11081,20190353,22030,2,ODF,2016-730-12417,,
11083,20190354,22031,2,ODF,2016-730-10719,,
11086,20190355,22032,2,ODF,2017-730-04738,,
11088,20190356,22033,2,ODF,2016-730-12672,,
11090,20190357,22034,2,ODF,2015-730-10082,,
11094,20190358,22036,2,ODF,2017-730-04435,,
11096,20190359,22037,2,ODF,2016-730-07333,,
11098,20190360,22038,2,ODF,2017-730-02863,,
11100,20190361,22039,2,ODF,2016-730-12419,,
11102,20190362,22040,2,ODF,2017-730-10621,,
11104,20190363,22041,2,ODF,2017-730-02607,,
11108,20190364,22043,2,ODF,2017-730-09443,,
11110,20190365,22042,2,ODF,2017-730-05376,,
11111,20190366,22044,2,ODF,2017-730-05634,,
11113,20190367,22045,2,ODF,2017-730-03390,,
11115,20190368,22046,2,ODF,2017-730-01729,,
11116,20190369,22048,2,ODF,2017-730-01729,,
11119,20190370,22049,2,ODF,2017-730-11481,,
11121,20190371,22050,2,ODF,2016-730-11980,,
11117,20190372,22047,2,ODF,2017-730-08487,,
11122,20190373,22051,2,ODF,2017-730-06703,,
11124,20190374,22053,2,ODF,2015-730-07458,,
11125,20190375,22052,2,ODF,2015-730-04910,,
11128,20190376,22055,2,ODF,2016-730-03182,,
11129,20190377,22056,2,ODF,2016-730-03182,,
11131,20190378,22057,2,ODF,2015-730-14710,,
11133,20190379,22058,2,ODF,2015-730-11172,,
11135,20190380,22059,2,ODF,2016-730-08900,,
