PROJNUM,ProjName,BasinActual,SubbasinActual,County,StartYear,CompleteYear
20120814,Beaver-Redding,Southern Oregon Coastal,Applegate,Jackson,2012,2012
20120815,Varner Ditch,Southern Oregon Coastal,Applegate,Josephine,2012,2012
20120816,Burrell Ditch,Southern Oregon Coastal,Upper Rogue,Jackson,2012,2012
20120817,Tonn Ditch,Southern Oregon Coastal,Upper Rogue,Jackson,2012,2012
20120818,Million Ditch,Southern Oregon Coastal,Middle Rogue,Jackson,2012,2012
20120819,Lewman Pump,Southern Oregon Coastal,Applegate,Josephine,2012,2012
20120820,Stroh #1 Pump,Southern Oregon Coastal,Upper Rogue,Jackson,2012,2012
20120821,Stroh #2 Pump,Southern Oregon Coastal,Upper Rogue,Jackson,2012,2012
20120822,Lathrop Pump,Southern Oregon Coastal,Applegate,Josephine,2012,2012
20120823,Buxton Pump,Southern Oregon Coastal,Upper Rogue,Jackson,2012,2012
20120824,Biller #1 Pump,Southern Oregon Coastal,Lower Rogue,Josephine,2012,2012
20120825,City of Roseburg Parks - Stewart 1,Southern Oregon Coastal,South Umpqua,Douglas,2011,2011
20120826,Tenold #2 Pump,Southern Oregon Coastal,South Umpqua,Douglas,2012,2012
20120827,McKenzie #4 Pump,Southern Oregon Coastal,Sixes,Curry,2012,2012
20120828,Kasper Pump,Southern Oregon Coastal,Sixes,Coos,2012,2012
20120829,Petrie Pump,Southern Oregon Coastal,Coquille,Coos,2012,2012
20120830,Myrtle Lane Dairy #3 Pump,Southern Oregon Coastal,Coquille,Coos,2012,2012
20120831,Myrtle Lane Dairy #4 Pump,Southern Oregon Coastal,Coquille,Coos,2012,2012
20120832,Myrtle Lane Dairy #5 Pump,Southern Oregon Coastal,Coquille,Coos,2012,2012
20120833,Cheeke Pump,Northern Oregon Coastal,Alsea,Benton,2012,2012
20130001,Little Butte Creek Water Quality Improvement Project - Frey Phase,Southern Oregon Coastal,Upper Rogue,Jackson,2012,2013
20130002,Fifteenmile Creek Stream Ford Elimination,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2012,2013
20130003,Capsuttle Spring Development Project,John Day,Upper John Day,Grant,2013,2013
20130004,Toadflax/Knapweed Bio Control Project,John Day,Lower John Day,Gilliam,2011,2013
20130005,Swyers 31 West Irrigation Improvement Project,Middle Columbia River Basin,Middle Columbia-Hood,Hood River,2013,2013
20130006,McKenzie Watershed Riparian Enhancement,Willamette,McKenzie,Lane,2008,2012
20130007,Havel Place Irrigation Upgrade,Willamette,North Santiam,Linn,2013,2013
20130008,East Birch Creek Dam Removal and Joliff Property restoration Project - Channel Reconfiguration,Middle Columbia River Basin,Umatilla,Umatilla,2012,2012
20130009,Gable Creek Water Quality,John Day,Lower John Day,Wheeler,2011,2012
20130010,Kordahl Spring Enhancement,Klamath,Lost,Klamath,2012,2013
20130011,Ferguson Creek Livestock Water and Fencing at Thomson's,Willamette,Upper Willamette,Lane,2012,2013
20130012,Holiday Ranch Fish Passage Project,Goose Lake,Goose Lake,Lake,2012,2013
20130013,Salem Tree Farm Erosion Control,Willamette,Middle Willamette,Marion,2012,2013
20130014,Dussalt Drip Irrigation,Deschutes River Basin,Lower Deschutes,Jefferson,2013,2013
20130015,Dahle Orchard Drip Irrigation 2012,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2012,2013
20130016,Capehart Lake Solar Project,Oregon Closed Basins,Harney-Malheur Lakes,Harney,2012,2013
20130017,BMV Spur Ditch Elimination,Lower Snake,Wallowa,Wallowa,2012,2013
20130018,Beaver Creek Riparian Restoration Project,Willamette,Middle Willamette,Clackamas,2011,2013
20130019,Beaver Creek Tributary Riparian Restoration,Willamette,Middle Willamette,Clackamas,2011,2013
20130020,Stout Creek Stream Restoration,Willamette,North Santiam,Marion,2010,2013
20130021,Buck Creek wet meadow improvement,Oregon Closed Basins,Summer Lake,Lake,2013,2013
20130022,Gates Drip Irrigation,Deschutes River Basin,Lower Deschutes,Jefferson,2013,2013
20130023,Harvey Creek Restoration,Willamette,Yamhill,Yamhill,2011,2013
20130024,Sheep Rock Creek Upland Enhancement,Deschutes River Basin,Upper Crooked,Crook,2012,2013
20130025,Malmberg Windbreak,Lower Snake,Upper Grande Ronde,Union,2013,2013
20130026,Wald Riparian Fencing/Planting,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2011,2013
20130027,God's Valley Meadows Restoration,Northern Oregon Coastal,Nehalem,"^Clatsop, Tillamook",2012,2012
20130028,Hyalls Gulch Spring Development,Middle Snake-Powder,Powder,Baker,2011,2013
20130029,Riverfront Park Wetland and Riparian Restoration,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2012,2013
20130030,Mt Scott Creek Restoration at North Clackamas Park,Willamette,Lower Willamette,Clackamas,2011,2013
20130031,Hood River Garlic Mustard Abatement Project,Middle Columbia River Basin,Middle Columbia-Hood,Hood River,2013,2013
20130032,Mossback Farms Gully Plugs,Willamette,Yamhill,Yamhill,2011,2013
20130033,Circle Creek Tributaries Fish Passage and Floodplain Restoration,Northern Oregon Coastal,Necanicum,Clatsop,2012,2013
20130034,Canemah Bluff Oak Enhancement,Willamette,Lower Willamette,Clackamas,2008,2012
20130035,"Lonerock Juniper Burn, 1",John Day,Lower John Day,"^Gilliam, Wheeler",2013,2013
20130036,"Lonerock Juniper Burn, 2",John Day,Lower John Day,Gilliam,2013,2013
20130037,Fern Road Farm Riparian Restoration,Willamette,Upper Willamette,Benton,2011,2013
20130038,Haderly Property Enhancement Project,Willamette,Lower Willamette,Columbia,2011,2013
20130039,Rudio Creek Upland Watershed Restoration,John Day,North Fork John Day,Grant,2010,2013
20130040,Hereford Field Erosion,Middle Snake-Powder,Burnt,Baker,2012,2013
20130041,Pops Draw Juniper Clean Up,Middle Snake-Powder,Burnt,Baker,2011,2013
20130042,Collins Road Irrigation Improvement Project,Middle Columbia River Basin,Middle Columbia-Hood,Hood River,2012,2013
20130043,J. Wilson Spring Development,Deschutes River Basin,Lower Deschutes,Sherman,2013,2013
20130044,Coats Upland Conservation Structure Rebuild,Middle Columbia River Basin,Middle Columbia-Hood,Sherman,2013,2013
20130045,Wolf Creek Ranch #1,Middle Snake-Powder,Powder,Union,2011,2011
20130046,Tony Malmberg #1,Lower Snake,Upper Grande Ronde,Union,2011,2011
20130047,Norma Rysdam,Lower Snake,Upper Grande Ronde,Union,2011,2011
20130048,Richard Good,Lower Snake,Upper Grande Ronde,Union,2011,2011
20130049,David Mellinger,Middle Snake-Powder,Powder,Union,2011,2011
20130050,Tom Price,Lower Snake,Upper Grande Ronde,Union,2011,2011
20130051,West Family Ranches,Lower Snake,Upper Grande Ronde,Union,2011,2011
20130052,Jim Voelz,Lower Snake,Upper Grande Ronde,Union,2012,2012
20130053,Chris Heffernan #1,Middle Snake-Powder,Powder,Union,2012,2012
20130054,Chris Heffernan #2,Middle Snake-Powder,Powder,Union,2012,2013
20130055,Vern Olson,Lower Snake,Upper Grande Ronde,Union,2012,2012
20130056,Daniel Clerget,Lower Snake,Upper Grande Ronde,Union,2011,2013
20130057,Don Donkers,Middle Snake-Powder,Powder,Union,2012,2013
20130058,Wolf Creek Ranch #2,Middle Snake-Powder,Powder,Union,2012,2013
20130059,Dean Wright,Lower Snake,Upper Grande Ronde,Union,2013,2013
20130060,Margaret Miller,Lower Snake,Upper Grande Ronde,Union,2013,2013
20130061,Dallas Craig,Lower Snake,Upper Grande Ronde,Union,2013,2013
20130062,Chris Heffernan #3,Middle Snake-Powder,Powder,Union,2013,2013
20130063,Steve Nice,Middle Snake-Powder,Powder,Union,2012,2013
20130064,Stukel Juniper Removal II,Klamath,Lost,Klamath,2012,2013
20130065,North Fork Siuslaw Riparian Restoration Project,Northern Oregon Coastal,Siuslaw,Lane,2011,2013
20130066,6th St. Sediment Abatement,Southern Oregon Coastal,Coos,Coos,2013,2013
20130067,Winters Creek Gravel Augmentation,Southern Oregon Coastal,Coos,Douglas,2012,2013
20130068,TSID Uncle John Ditch Piping Project,Deschutes River Basin,Upper Deschutes,Deschutes,2012,2013
20130069,Triangle Ranches Watershed Enhancement,Middle Columbia River Basin,Willow,Morrow,2013,2013
20130070,Upper Willow Creek - Flood to Pivot,Middle Snake,Willow,Malheur,2012,2013
20130071,Finnell Irrigation Improvement,Deschutes River Basin,Trout,Jefferson,2013,2013
20130072,Stroda Grassed Waterway - Rattlesnake Tributary,Willamette,Upper Willamette,Lane,2011,2013
20130073,Harshfield Wind Powered Water Development,Lower Snake,Wallowa,Wallowa,2012,2013
20130074,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2011,2011
20130075,Columbia Water Quality Improvement,Middle Snake,Lower Owyhee,Malheur,2012,2013
20130076,Sherman County Area Watersheds Upland Erosion Control,Middle Columbia River Basin,Middle Columbia-Hood,Sherman,2011,2011
20130077,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2011,2012
20130078,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2011,2012
20130079,Sherman County Area Watersheds Upland Erosion Control,Middle Columbia River Basin,Middle Columbia-Hood,Sherman,2011,2011
20130080,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2010,2010
20130081,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2012,2012
20130082,06-12-022 Rockydale High-Use Area Sediment Management,Southern Oregon Coastal,Illinois,Josephine,2012,2013
20130083,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2010,2010
20130084,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2010,2010
20130085,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2012,2012
20130086,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2012,2012
20130087,Sherman County Area Watersheds Upland Erosion Control,John Day,Lower John Day,Sherman,2011,2011
20130088,BC-Flood to Pivot Irrigation,Middle Snake,Bully,Malheur,2012,2013
20130089,Hill Top Pivot,Middle Snake,Lower Malheur,Malheur,2012,2013
20130090,Leiser Upland Spring and Riparian Recovery,Deschutes River Basin,Upper Crooked,Crook,2012,2013
20130091,Wehrli Canyon Spring Development,John Day,Lower John Day,Gilliam,2013,2013
20130092,Williams Creek Diversion Improvement Project,Southern Oregon Coastal,Applegate,Josephine,2011,2013
20130093,Last One Mainline Piping,Middle Snake,Bully,Malheur,2012,2013
20130094,Lower Deer Creek Restoration,Southern Oregon Coastal,South Umpqua,Douglas,2011,2012
20130095,Bakeoven Creek WASCOB Conroy,Deschutes River Basin,Lower Deschutes,Wasco,2012,2013
20130096,Lateral 227 Phase II,Middle Snake,Bully,Malheur,2011,2013
20130097,Upper Johnson Creek Watershed Riparian Habitat Enhancement,Willamette,Lower Willamette,"^Clackamas, Multnomah",2009,2013
20130098,Beerger Fencing,Lower Columbia River,Lower Columbia,Clatsop,2012,2013
20130099,Hensel Oak Woodland Restoration,Willamette,Tualatin,Washington,2012,2013
20130100,Scappoose Creek Garlic Mustard Treatment,Willamette,Lower Willamette,Columbia,2012,2013
20130101,Lost Valley Upland Project,John Day,Lower John Day,Wheeler,2011,2013
20130102,Ron Quant LLC Juniper Removal II,John Day,Lower John Day,Wheeler,2012,2013
20130103,Alkali Irrigation Efficiency,Middle Snake,Lower Owyhee,Malheur,2010,2013
20130104,Silvies River Restoration Fence,Oregon Closed Basins,Silver,Harney,2012,2013
20130105,Anderson Ranch Juniper Three,John Day,Upper John Day,Gilliam,2012,2013
20130106,Tram Road Poria Leave Tree to RMA,Willamette,Upper Willamette,Benton,2010,2010
20130107,Alder Sleeper Leave Tree to RMA,Willamette,Upper Willamette,Benton,2010,2010
20130108,East Jensen Creek Leave Tree to RMA,Willamette,Upper Willamette,Benton,2010,2010
20130109,Swamp Bridge,Northern Oregon Coastal,Alsea,Benton,2010,2010
20130110,East Hymes Cleanup Leave Tree to RMA,Willamette,Upper Willamette,Benton,2010,2010
20130111,South Alder Camp Leave Tree to RMA,Willamette,Upper Willamette,Benton,2011,2011
20130112,S Edwards Leave Tree to RMA,Northern Oregon Coastal,Siletz-Yaquina,Lincoln,2011,2011
20130113,Balding Spaulding Leave Tree to RMA,Willamette,Upper Willamette,Benton,2011,2011
20130114,SE Evans LLC Leave Tree to RMA,Willamette,Upper Willamette,Lane,2011,2011
20130115,Plum View Leave Tree to RMA,Northern Oregon Coastal,Alsea,Benton,2012,2012
20130116,Mid S Pearl Leave Tree to RMA,Northern Oregon Coastal,Alsea,Benton,2012,2012
20130117,SW Bunker Leave Tree to RMA,Willamette,Upper Willamette,Benton,2012,2012
20130118,Lord Springs Leave Tree to RMA,Willamette,Upper Willamette,Benton,2012,2012
20130119,North Pond Leave Tree to RMA,Willamette,Upper Willamette,Benton,2012,2012
20130120,SS Cedar Leave Tree to RMA,Willamette,Upper Willamette,Benton,2012,2012
20130121,Blakesley Creek View Leave Tree to RMA,Willamette,Upper Willamette,Benton,2012,2012
20130122,S Wilson Creek Leave Tree to RMA,Northern Oregon Coastal,Alsea,Benton,2012,2012
20130123,Norton Creek Headwaters Leave Tree to RMA,Willamette,Upper Willamette,Benton,2012,2012
20130124,Mid Nelson 2 Leave Tree to RMA,Northern Oregon Coastal,Alsea,Benton,2012,2012
20130125,H&A Mast Irrigation Efficiency Project,Southern Oregon Coastal,Coquille,Coos,2013,2013
20130126,Beaver Creek Restoration Project,Northern Oregon Coastal,Siletz-Yaquina,Lincoln,2011,2013
20130127,Sandy Creek Riparian Fencing,Middle Snake-Powder,Powder,Baker,2011,2013
20130128,Silver Creek Off-Site Water,Oregon Closed Basins,Summer Lake,Lake,2013,2013
20130129,Maddock Upland Project,John Day,Lower John Day,Wheeler,2011,2013
20130130,Chapman Culverts,Willamette,Lower Willamette,Columbia,2013,2013
20130131,Willow Creek Basin Weed Control Project,Middle Snake,Lower Malheur,Malheur,2013,2013
20130132,OSWB Three Forks Perennial Pepperweed Project,Middle Snake,Lower Malheur,Malheur,2013,2013
20130133,South Sisters Structure Placement Phase V,Southern Oregon Coastal,Umpqua,Douglas,2011,2012
20130134,Upper Yaquina Restoration Phase I,Northern Oregon Coastal,Siletz-Yaquina,Lincoln,2011,2013
20130135,Upper John Day River Restoration Program - Chandler Passage,John Day,Upper John Day,Grant,2013,2013
20130136,Head of Tide Ranch Sediment Reduction,Southern Oregon Coastal,Umpqua,Douglas,2012,2013
20130137,213-3010 Upper Luckiamute Floodplain and Side Channel Reconnection,Willamette,Upper Willamette,Polk,2012,2013
20130138,Young Overland Flow/Stream Connectivity Enhancement,Middle Columbia River Basin,Willow,Morrow,2013,2013
20130139,Rock Creek Stream Restoration Project,Northern Oregon Coastal,Nehalem,Clatsop,2013,2013
20130140,Osbourne/Fairview/Wilkes Creeks Restoration Project,Willamette,Lower Willamette,Multnomah,2011,2013
20130141,Lenard Upland Water Quality Project,Willamette,Upper Willamette,Lane,2012,2013
20130142,Fairview Creek Enhancement Phase III,Willamette,Lower Willamette,Multnomah,2011,2013
20130143,Starr Creek Fish Passage,Willamette,Upper Willamette,Benton,2012,2012
20130144,Fruitvale Water Management Phase 2,Middle Columbia River Basin,Walla Walla,Umatilla,2011,2013
20130145,Nelson Creek Riparian Restoration,Northern Oregon Coastal,Siuslaw,Lane,2011,2013
20130146,Jackson Creek Restoration,Northern Oregon Coastal,Wilson-Trask-Nestucca,Tillamook,2013,2013
20130147,Big John Under Pressure Line,Middle Snake-Powder,Powder,Baker,2013,2013
20130148,Sallee Flood Conversion Project,Middle Columbia River Basin,Umatilla,Umatilla,2012,2013
20130149,Dykstra Orchard Irrigation Improvement Project,Middle Columbia River Basin,Middle Columbia-Hood,Hood River,2012,2013
20130150,Halo Creek Wetland Improvement,Southern Oregon Coastal,Umpqua,Douglas,2013,2013
20130151,Upper Luckiamute River Enhancement - Phase I,Willamette,Upper Willamette,"^Benton, Polk",2010,2013
20130152,Upper Klamath Lake Watershed Riparian Fencing,Klamath,Upper Klamath,Klamath,2012,2013
20130153,Simmons Upland Watering Development,Lower Snake,Lower Grande Ronde,Wallowa,2011,2013
20130154,Dad's Creek Upland Watershed Restoration,John Day,Upper John Day,Grant,2010,2013
20130155,Pickett Creek Large Wood Placement,Southern Oregon Coastal,Middle Rogue,Josephine,2012,2013
20130156,Dufur Park Irrigation Efficiency Project,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2012,2013
20130157,Sutton Creek,Middle Snake-Powder,Powder,Baker,2013,2013
20130158,Cow Creek Juniper Control & Spring Development,Oregon Closed Basins,Silvies,Harney,2011,2013
20130159,Dal King Irrigation Efficiency Project,Southern Oregon Coastal,Coquille,Coos,2013,2013
20130160,Wemple Upland Water Quality Project,Willamette,Coast Fork Willamette,Lane,2013,2013
20130161,Coles Valley Culvert Replacement,Southern Oregon Coastal,Umpqua,Douglas,2013,2013
20130162,Huffstader Stockwater Development,John Day,Upper John Day,Grant,2013,2013
20130163,Washington Gulch Upland Restoration,Middle Snake-Powder,Powder,Baker,2011,2013
20130164,Campbell Crossing Restoration Phase II,John Day,North Fork John Day,Grant,2013,2013
20130165,County Line Road Bridge Construction,Northern Oregon Coastal,Siltcoos,Douglas,2013,2013
20130166,Malheur Slough Upland Management,Oregon Closed Basins,Silvies,Harney,2012,2013
20130167,Squaw & Deer Creek Riparian Fencing,Southern Oregon Coastal,Illinois,Josephine,2012,2013
20130168,Ramsey Canyon Pasture Restoration,John Day,Lower John Day,Gilliam,2012,2013
20130169,Adams Right Fork Bridges #1 & #2,Southern Oregon Coastal,Coos,Coos,2013,2013
20130170,Roberts Creek Bridges #1 & #2,Southern Oregon Coastal,Coos,Coos,2013,2013
20130171,Wright Fish Passage,Middle Columbia River Basin,Middle Columbia-Hood,Wasco,2013,2013
20130172,Baker's Culvert & Water System,Southern Oregon Coastal,Coquille,Coos,2013,2013
20130173,Roy Creek Fish Passage,Northern Oregon Coastal,Nehalem,Tillamook,2012,2013
20130174,Upper Williams Creek Habitat Restoration #06-12-013,Southern Oregon Coastal,Applegate,Josephine,2013,2013
20130175,Drury Upland Water Quality Project,Willamette,Upper Willamette,Lane,2011,2013
20130176,Thompson Upland Terrace Rebuild,John Day,Lower John Day,Sherman,2013,2013
20130177,Lower Sandy Restoration Implementation - Phase 1,Lower Columbia River,Lower Columbia-Sandy,Multnomah,2013,2013
20130178,Joe Hall Creek Fish Passage Project,Southern Oregon Coastal,Chetco,Curry,2012,2012
20130179,Mt. View Farms Springs Development,Lower Snake,Upper Grande Ronde,Union,2012,2013
20130180,Hibbert Spring Development,Lower Snake,Upper Grande Ronde,Union,2012,2013
20130181,Elk Mountain Spring Development,Lower Snake,Upper Grande Ronde,Union,2012,2013
20130182,Hess Riparian Fencing,Klamath,Sprague,Klamath,2013,2013
20130183,Drinkard Livestock Management & Spring Development,John Day,Lower John Day,Sherman,2012,2013
20130184,Peterson Cr LW & Fish Passage,Northern Oregon Coastal,Siletz-Yaquina,Lincoln,2012,2012
20130185,Vidourek Irrigation Efficiency,John Day,Upper John Day,Grant,2012,2013
20130186,Zuiches Habitat Improvement,Southern Oregon Coastal,Umpqua,Douglas,2012,2013
20130187,Big Bend Spur Ditch Elimination,Lower Snake,Wallowa,Wallowa,2012,2013
20130188,Coho Creek Fish Passage Improvement,Northern Oregon Coastal,Necanicum,Clatsop,2012,2013
20130189,Ebel Forest Health Improvement,Lower Snake,Wallowa,Wallowa,2013,2013
20130190,Noble Grassland Bird Habitat Restoration phase 1,Willamette,Yamhill,Polk,2012,2013
20130191,Bowers Creek Restoration Project,Northern Oregon Coastal,Alsea,Lincoln,2013,2013
20130192,Yates Creek Fish Passage,Southern Oregon Coastal,Chetco,Curry,2013,2013
20130193,Duyck Water Development,Lower Snake,Lower Grande Ronde,Wallowa,2013,2013
20130195,South Fork Necanicum Fish Passage Improvement Project (S. Fork Necanicum Screen),Northern Oregon Coastal,Necanicum,Clatsop,2012,2013
20130196,N. Yamhill Tributary Culvert Removal,Willamette,Yamhill,Yamhill,2012,2013
